var	-5	-4	-3	-2	-1	0	1	2	3	4	5
Variant_015188			2.0	1.0	8.0	15.0	2.0	4.0	1.0		1.0
Variant_015189	1.0		4.0	3.0	9.0	19.0	1.0				4.0
Variant_015190	1.0	1.0	1.0		11.0	7.0		2.0	1.0		2.0
Variant_015191					9.0	19.0		2.0			1.0
Variant_015192					1.0	2.0	1.0				
Variant_015193			2.0	1.0	2.0	25.0	3.0	1.0	1.0		8.0
Variant_015194			3.0		6.0	12.0				1.0	2.0
Variant_015195					2.0	4.0		1.0			1.0
Variant_015196		1.0	1.0		3.0						1.0
Variant_015197	1.0	1.0	2.0		1.0	5.0				1.0	1.0
Variant_015198					1.0	3.0					5.0
Variant_015199		1.0	3.0		1.0	4.0	1.0				
Variant_015200	1.0	2.0		1.0		2.0		1.0			3.0
Variant_015201		2.0	2.0	1.0	9.0	66.0	1.0	1.0		1.0	1.0
Variant_015202		1.0			2.0	14.0	1.0	1.0		1.0	2.0
Variant_015203					4.0	21.0	13.0	1.0		1.0	3.0
Variant_015204					3.0	8.0		1.0			3.0
Variant_015205		2.0	1.0	1.0	6.0	16.0	2.0				1.0
Variant_015206		2.0			4.0	7.0				1.0	2.0
Variant_015207			1.0		9.0	7.0		1.0		1.0	2.0
Variant_015208	1.0		1.0		3.0	2.0		2.0		1.0	4.0
Variant_015209		1.0	1.0		4.0	12.0	3.0		1.0	2.0	5.0
Variant_015210					3.0	3.0			1.0	1.0	1.0
Variant_015211			1.0		2.0	4.0	1.0			2.0	
Variant_015212					1.0		1.0		1.0		2.0
Variant_015213		1.0			6.0	5.0				2.0	
Variant_015214	1.0					2.0					2.0
Variant_015215	1.0	2.0				2.0		2.0	1.0	3.0	1.0
Variant_015216			1.0								2.0
Variant_015217	3.0	2.0	4.0		10.0	99.0	1.0	2.0			4.0
Variant_015218					3.0	40.0		1.0			6.0
Variant_015219				1.0	3.0	23.0					2.0
Variant_015220	1.0				5.0	28.0					
Variant_015221	1.0	1.0	2.0		6.0	13.0					1.0
Variant_015222	1.0	2.0		1.0	3.0	20.0		2.0	1.0	1.0	6.0
Variant_015223		1.0	2.0		3.0	8.0	1.0	1.0			
Variant_015224				1.0		2.0					2.0
Variant_015225	1.0	1.0	1.0		2.0	20.0				1.0	7.0
Variant_015226	1.0	1.0		1.0	1.0	1.0		1.0			3.0
Variant_015227					1.0	9.0			1.0		2.0
Variant_015228					1.0	5.0	1.0				
Variant_015229		1.0			2.0	5.0			1.0		1.0
Variant_015230			1.0			2.0	1.0	4.0			
Variant_015231						3.0					
Variant_015232											1.0
Variant_015233	3.0		5.0	4.0	19.0	183.0	1.0	1.0		1.0	3.0
Variant_015234	1.0	1.0	4.0	2.0	17.0	78.0		4.0	1.0		
Variant_015235			1.0	2.0	7.0	56.0	19.0	2.0	1.0		
Variant_015236		1.0	5.0	2.0	10.0	79.0	3.0	2.0			3.0
Variant_015237	4.0	1.0		3.0	17.0	70.0	3.0	1.0		1.0	2.0
Variant_015238		1.0	2.0		14.0	29.0	1.0				5.0
Variant_015239		2.0		1.0	30.0	10.0	1.0		1.0		3.0
Variant_015240					5.0	19.0	2.0		1.0	2.0	
Variant_015241	1.0	3.0	3.0	2.0	5.0	54.0	1.0				2.0
Variant_015242	1.0	1.0			1.0	24.0	1.0				5.0
Variant_015243	1.0	1.0			2.0	8.0	2.0				1.0
Variant_015244			3.0		3.0	16.0	3.0				4.0
Variant_015245		1.0	1.0	4.0	4.0	13.0	1.0	1.0			3.0
Variant_015246					6.0	8.0		2.0	1.0		3.0
Variant_015247		4.0		1.0		5.0		1.0			1.0
Variant_015248					1.0		2.0				2.0
Variant_015249		1.0	2.0	1.0	9.0	73.0	1.0				2.0
Variant_015250		1.0		1.0	13.0	51.0		3.0	1.0		3.0
Variant_015251	1.0		2.0	1.0	2.0	51.0				2.0	3.0
Variant_015252		2.0		1.0	3.0	15.0		3.0		1.0	4.0
Variant_015253	4.0		1.0		4.0	33.0			1.0		3.0
Variant_015254		2.0	2.0		5.0	33.0	2.0	1.0		1.0	9.0
Variant_015255		1.0			2.0	7.0	1.0	1.0			
Variant_015256			1.0		2.0	13.0		1.0	1.0		
Variant_015257	1.0	5.0	3.0		5.0	40.0		1.0		1.0	6.0
Variant_015258		1.0			7.0	12.0		2.0			5.0
Variant_015259				1.0		7.0	1.0	1.0		1.0	4.0
Variant_015260			1.0	2.0	2.0	11.0	3.0		1.0		3.0
Variant_015261	2.0	4.0	1.0		1.0	6.0		1.0	2.0	2.0	3.0
Variant_015262		3.0	4.0		4.0	11.0	3.0	2.0	1.0		11.0
Variant_015263		2.0	2.0		4.0	4.0	1.0	1.0		2.0	
Variant_015264			1.0		1.0						2.0
Variant_015265	3.0	1.0	2.0		16.0	81.0	2.0		1.0	3.0	4.0
Variant_015266		1.0	1.0		4.0	30.0	2.0	1.0	3.0		3.0
Variant_015267	1.0	1.0			3.0	24.0	10.0				1.0
Variant_015268	1.0		3.0	2.0	8.0	26.0	4.0				3.0
Variant_015269			2.0	1.0	12.0	17.0	1.0	2.0	1.0		
Variant_015270	2.0				9.0	10.0				1.0	4.0
Variant_015271					7.0	4.0		1.0			1.0
Variant_015272			1.0		1.0	8.0				1.0	2.0
Variant_015273		1.0	3.0		1.0	20.0				1.0	6.0
Variant_015274		1.0	2.0	1.0	2.0	8.0			1.0	1.0	7.0
Variant_015275	1.0				1.0	4.0					1.0
Variant_015276					2.0	2.0					4.0
Variant_015277	3.0	2.0	4.0		3.0	10.0	2.0	1.0	1.0	2.0	7.0
Variant_015278			2.0		2.0	2.0		1.0	1.0		1.0
Variant_015279					1.0	3.0					4.0
Variant_015280					2.0			1.0			1.0
Variant_015281	1.0	2.0		1.0	5.0	72.0					3.0
Variant_015282	1.0			1.0	1.0	46.0	2.0	1.0			2.0
Variant_015283					4.0	26.0	1.0				2.0
Variant_015284				2.0	5.0	36.0				1.0	3.0
Variant_015285	1.0	2.0		2.0	4.0	30.0	1.0			1.0	2.0
Variant_015286		1.0			2.0	14.0	1.0				4.0
Variant_015287		1.0		1.0	4.0	9.0	2.0	2.0			1.0
Variant_015288			1.0		3.0	3.0		1.0			4.0
Variant_015289			1.0	2.0	2.0	32.0		1.0			1.0
Variant_015290		1.0	1.0		4.0	9.0					3.0
Variant_015291		1.0				18.0					1.0
Variant_015293		1.0	2.0		3.0	7.0					2.0
Variant_015294	1.0			1.0	2.0	6.0					12.0
Variant_015295	1.0					4.0	1.0	2.0			1.0
Variant_015296					1.0	1.0					
Variant_015297	6.0	1.0	5.0	4.0	22.0	221.0	10.0	3.0		1.0	1.0
Variant_015298	1.0	2.0	2.0	1.0	18.0	98.0	3.0	10.0			1.0
Variant_015299	3.0	4.0	2.0	2.0	9.0	139.0	29.0		1.0		1.0
Variant_015300	1.0	1.0	2.0	3.0	21.0	33.0	4.0	1.0	1.0		2.0
Variant_015301	1.0	3.0	8.0		14.0	88.0	1.0	5.0	1.0	1.0	6.0
Variant_015302		6.0		4.0	17.0	35.0	2.0	1.0	2.0		6.0
Variant_015303		2.0		1.0	10.0	30.0	1.0		1.0		1.0
Variant_015304		2.0	4.0	4.0	15.0	30.0		3.0			2.0
Variant_015305	3.0	4.0	6.0		8.0	82.0	6.0	1.0		1.0	4.0
Variant_015306	1.0		4.0	1.0	4.0	34.0	1.0	2.0			10.0
Variant_015307	1.0	3.0	3.0		5.0	29.0	7.0	1.0			1.0
Variant_015308	1.0	1.0	1.0	2.0	1.0	16.0	3.0				
Variant_015309		1.0	1.0	1.0	11.0	21.0	1.0			3.0	2.0
Variant_015310		1.0			6.0	8.0					5.0
Variant_015311				2.0	2.0	7.0	2.0	1.0			4.0
Variant_015312			2.0	2.0	1.0	4.0		3.0	1.0	1.0	1.0
Variant_015313	2.0	1.0	2.0	2.0	28.0	161.0	1.0	4.0	1.0		2.0
Variant_015314	1.0	1.0	1.0		10.0	74.0		10.0			6.0
Variant_015315	1.0	1.0	3.0	1.0	9.0	88.0	5.0				2.0
Variant_015316	1.0		2.0	1.0	9.0	55.0	2.0	3.0			3.0
Variant_015317			3.0	1.0	10.0	37.0	1.0	1.0			1.0
Variant_015318		1.0	1.0		3.0	12.0		4.0		1.0	7.0
Variant_015319	2.0	2.0	5.0	2.0	6.0	19.0	3.0	2.0		2.0	4.0
Variant_015320		1.0		2.0	9.0	9.0					3.0
Variant_015321		3.0	4.0	2.0	9.0	84.0	2.0	2.0	1.0	1.0	7.0
Variant_015322	2.0	1.0		1.0	3.0	24.0		1.0	2.0		13.0
Variant_015323	1.0	1.0	1.0	1.0	2.0	16.0	3.0			1.0	6.0
Variant_015324			2.0		2.0	3.0	1.0	1.0			2.0
Variant_015325	1.0	3.0	4.0	1.0	6.0	19.0		5.0	3.0	3.0	9.0
Variant_015326			3.0	2.0	1.0	5.0		3.0		1.0	6.0
Variant_015327	1.0	3.0	2.0		2.0	7.0		1.0	1.0		6.0
Variant_015328				1.0	1.0	6.0		1.0			4.0
Variant_015329	2.0	3.0	1.0	2.0	14.0	110.0	1.0	1.0		1.0	4.0
Variant_015330	4.0	3.0		3.0	10.0	39.0	3.0	3.0	1.0		4.0
Variant_015331	2.0				6.0	33.0	19.0		1.0		1.0
Variant_015332					5.0	21.0	1.0				1.0
Variant_015333	3.0	2.0	2.0	2.0	22.0	32.0		2.0	2.0	1.0	4.0
Variant_015334		4.0	2.0	2.0	13.0	6.0	1.0	4.0			7.0
Variant_015335			3.0		7.0	6.0	2.0	2.0		1.0	3.0
Variant_015336		1.0	2.0		6.0	2.0	3.0	2.0			3.0
Variant_015337	2.0	1.0	4.0	1.0	5.0	24.0	4.0			5.0	8.0
Variant_015338						16.0	1.0	2.0	1.0	1.0	10.0
Variant_015339					1.0	11.0	1.0				3.0
Variant_015340			1.0		3.0	2.0	1.0	2.0			3.0
Variant_015341		5.0	3.0		3.0	13.0		1.0	1.0	2.0	4.0
Variant_015342	1.0				2.0	3.0				1.0	4.0
Variant_015343		2.0	1.0		5.0	6.0	2.0	2.0			
Variant_015344					2.0	5.0					1.0
Variant_015345	1.0		3.0	4.0	18.0	189.0	1.0			3.0	6.0
Variant_015346	1.0				8.0	38.0	1.0	2.0			2.0
Variant_015347			3.0		7.0	35.0	2.0		1.0	2.0	2.0
Variant_015348		1.0		1.0	3.0	24.0		1.0		1.0	
Variant_015349	1.0	1.0	1.0	1.0	7.0	38.0	1.0		3.0	2.0	4.0
Variant_015350		2.0	1.0		4.0	8.0					2.0
Variant_015351	2.0	2.0			3.0	28.0	1.0	1.0		3.0	1.0
Variant_015352					3.0	9.0			1.0		2.0
Variant_015353		1.0	2.0	2.0	8.0	79.0				2.0	7.0
Variant_015354			2.0		8.0	22.0		2.0			6.0
Variant_015355			2.0		2.0	10.0		1.0			3.0
Variant_015356			2.0		2.0	5.0					1.0
Variant_015357	1.0		1.0		1.0	15.0	2.0	1.0			4.0
Variant_015358			2.0			3.0		1.0			1.0
Variant_015359		1.0	1.0	1.0	2.0	9.0	1.0			3.0	2.0
Variant_015360		1.0				3.0				3.0	
Variant_015361	1.0	2.0	5.0	2.0	8.0	66.0	3.0	1.0			1.0
Variant_015362	1.0	1.0		1.0	9.0	49.0		4.0	1.0		3.0
Variant_015363		3.0	2.0	1.0	6.0	32.0	15.0			1.0	
Variant_015364	1.0	1.0			5.0	7.0	1.0				1.0
Variant_015365	2.0	3.0	3.0	1.0	10.0	29.0				1.0	1.0
Variant_015366			2.0		4.0	19.0	1.0			2.0	1.0
Variant_015367	1.0	2.0	1.0	1.0	5.0	20.0	2.0			1.0	
Variant_015368					6.0	5.0					
Variant_015369		1.0			3.0	13.0					2.0
Variant_015370					1.0	11.0					
Variant_015371	1.0	1.0	1.0	1.0	2.0	18.0	2.0				
Variant_015372	1.0					5.0	1.0				
Variant_015373	1.0				4.0	7.0	1.0				
Variant_015374			2.0	2.0		21.0					2.0
Variant_015375				1.0	2.0	15.0					
Variant_015376			1.0		2.0	9.0		1.0		3.0	3.0
Variant_015377	2.0	1.0	2.0	2.0	3.0	35.0	1.0			1.0	4.0
Variant_015378			1.0		5.0	14.0			1.0		2.0
Variant_015379		1.0			2.0	7.0					1.0
Variant_015380		1.0				5.0					7.0
Variant_015381	2.0	2.0			2.0	5.0	1.0				
Variant_015382		1.0			3.0	5.0	1.0		1.0		8.0
Variant_015383	1.0				1.0			1.0			2.0
Variant_015384			1.0		2.0					1.0	1.0
Variant_015385	1.0		2.0		2.0	10.0	1.0				2.0
Variant_015386			1.0			8.0					3.0
Variant_015387		1.0			1.0	9.0					1.0
Variant_015388					2.0	1.0					1.0
Variant_015389					2.0	5.0		1.0	1.0		2.0
Variant_015390					1.0	11.0					1.0
Variant_015391		1.0			1.0	5.0	2.0				
Variant_015392					1.0	1.0	1.0	2.0			
Variant_015393	1.0	1.0	2.0		8.0	22.0	1.0				2.0
Variant_015394				1.0	2.0	6.0					1.0
Variant_015395	1.0	1.0	1.0	1.0	3.0	11.0	9.0	1.0			
Variant_015396					2.0	2.0		1.0	2.0		
Variant_015397			1.0		6.0	16.0				1.0	3.0
Variant_015398	1.0				1.0						2.0
Variant_015399	1.0				3.0	4.0				1.0	
Variant_015400					7.0	4.0					1.0
Variant_015401					1.0	7.0	1.0		1.0		2.0
Variant_015402					1.0	16.0					5.0
Variant_015403	1.0				1.0	10.0					
Variant_015404						3.0	1.0				3.0
Variant_015405			1.0		3.0	1.0				2.0	
Variant_015406						6.0					2.0
Variant_015407						3.0					
Variant_015408					1.0						1.0
Variant_015409			3.0	1.0	2.0	10.0		4.0			1.0
Variant_015410					2.0	4.0					
Variant_015411			1.0		3.0	12.0	2.0				3.0
Variant_015412					5.0	7.0					2.0
Variant_015413		1.0	1.0		3.0	5.0			1.0		2.0
Variant_015414											1.0
Variant_015415		1.0	1.0	1.0	4.0	3.0					
Variant_015416					1.0	1.0					1.0
Variant_015417		1.0				5.0					1.0
Variant_015418	1.0		1.0		2.0	12.0		2.0			8.0
Variant_015419	1.0			1.0	3.0	8.0			1.0		1.0
Variant_015420						8.0					1.0
Variant_015421						3.0					
Variant_015423	1.0				3.0	13.0				2.0	
Variant_015425		2.0	2.0	1.0	19.0	71.0	4.0	1.0			2.0
Variant_015426	5.0		3.0	1.0	30.0	72.0	2.0	9.0			1.0
Variant_015427	1.0		2.0		5.0	42.0	19.0			2.0	3.0
Variant_015428	1.0	1.0	1.0		9.0	30.0	6.0	1.0			1.0
Variant_015429	1.0		3.0	4.0	13.0	45.0	3.0	2.0		1.0	4.0
Variant_015430		3.0		1.0	7.0	12.0	2.0			1.0	
Variant_015431	1.0	2.0	2.0		10.0	17.0	2.0	1.0		1.0	
Variant_015432					7.0	2.0	1.0			1.0	1.0
Variant_015433	1.0	2.0		1.0	4.0	60.0	2.0		1.0		2.0
Variant_015434		3.0		1.0	3.0	27.0	1.0	1.0	2.0		5.0
Variant_015435			2.0		6.0	26.0	2.0	1.0			
Variant_015436	1.0		1.0		7.0	15.0	1.0				3.0
Variant_015437	2.0	1.0	2.0		6.0	48.0	4.0			1.0	3.0
Variant_015438		2.0			5.0	13.0		2.0	2.0		5.0
Variant_015439						14.0	2.0	2.0		1.0	
Variant_015440		1.0			3.0	5.0	6.0			2.0	2.0
Variant_015441			1.0		5.0	41.0		1.0			3.0
Variant_015442	1.0		1.0		8.0	30.0		1.0		1.0	6.0
Variant_015443		1.0	1.0		3.0	22.0	5.0				3.0
Variant_015444			1.0		6.0	15.0		2.0			2.0
Variant_015445		5.0	7.0	1.0	3.0	24.0	1.0	1.0	4.0	1.0	5.0
Variant_015446	1.0	2.0			1.0	5.0	1.0	3.0			3.0
Variant_015447			1.0		1.0	3.0				1.0	1.0
Variant_015448			1.0		2.0	2.0	1.0	1.0		1.0	1.0
Variant_015449			1.0		2.0	28.0			2.0	2.0	4.0
Variant_015450	1.0		1.0		1.0	4.0		1.0	3.0		4.0
Variant_015451			1.0		2.0	11.0	2.0			1.0	4.0
Variant_015452		1.0				5.0	1.0				2.0
Variant_015453	3.0	3.0			3.0	25.0		1.0	1.0		6.0
Variant_015454	2.0		1.0		1.0	3.0	4.0	2.0			1.0
Variant_015455					1.0	2.0	2.0			1.0	2.0
Variant_015456					2.0	1.0	1.0	6.0			1.0
Variant_015457	3.0	7.0		2.0	13.0	46.0	2.0	1.0			8.0
Variant_015458	2.0		5.0	3.0	7.0	30.0		1.0			9.0
Variant_015459					8.0	26.0	14.0				1.0
Variant_015460					2.0	9.0	2.0			1.0	
Variant_015461	2.0	4.0	1.0	1.0	13.0	14.0	2.0				1.0
Variant_015462		3.0			11.0	10.0	1.0	1.0		1.0	8.0
Variant_015463					5.0	7.0	2.0	2.0		1.0	1.0
Variant_015464			1.0		5.0	8.0	1.0				5.0
Variant_015465	1.0	1.0	2.0	1.0	3.0	34.0				1.0	5.0
Variant_015466						10.0				1.0	4.0
Variant_015467					5.0	23.0	1.0				
Variant_015468	1.0				1.0	4.0			1.0		2.0
Variant_015469	1.0	1.0			5.0	29.0					6.0
Variant_015470	1.0		1.0		6.0	18.0		2.0			
Variant_015471	1.0				2.0	12.0	5.0		1.0		
Variant_015472				1.0		3.0					
Variant_015473		1.0	1.0	1.0	7.0	15.0			2.0	1.0	4.0
Variant_015474				1.0	3.0	9.0	1.0	2.0	2.0		3.0
Variant_015475	1.0	2.0		1.0	3.0	13.0		1.0			4.0
Variant_015476						8.0		2.0			9.0
Variant_015477	1.0	1.0	1.0	2.0	2.0	5.0					2.0
Variant_015478		1.0			5.0	4.0					4.0
Variant_015479					1.0	3.0					1.0
Variant_015480	1.0		1.0		3.0						1.0
Variant_015481	3.0				2.0	11.0	3.0				6.0
Variant_015482			1.0			8.0					14.0
Variant_015483		1.0	2.0		4.0	8.0	1.0				1.0
Variant_015484					1.0	2.0	1.0	1.0			2.0
Variant_015485		1.0	1.0	1.0	1.0	13.0			2.0		3.0
Variant_015486			2.0		6.0	7.0					2.0
Variant_015487						5.0	2.0			1.0	1.0
Variant_015488								1.0			
Variant_015489	4.0	5.0	4.0	2.0	11.0	73.0	1.0	2.0		1.0	3.0
Variant_015490		1.0		5.0	24.0	63.0	1.0	3.0			3.0
Variant_015491			3.0	1.0	13.0	43.0	19.0	2.0			1.0
Variant_015492		1.0		3.0	14.0	32.0		1.0			1.0
Variant_015493		5.0	2.0	2.0	15.0	40.0	1.0	1.0			1.0
Variant_015494					9.0	22.0		2.0			1.0
Variant_015495		2.0	3.0		18.0	22.0		1.0			2.0
Variant_015496		1.0			7.0	5.0					2.0
Variant_015497	1.0	1.0	2.0		4.0	49.0	1.0				2.0
Variant_015498	1.0			1.0	4.0	33.0			1.0	1.0	1.0
Variant_015499		2.0			3.0	26.0					
Variant_015500		1.0	2.0		2.0	11.0					
Variant_015501			3.0	4.0	9.0	66.0	2.0	2.0		1.0	
Variant_015502		1.0			3.0	10.0	1.0	2.0	1.0		3.0
Variant_015503	1.0	2.0		2.0	3.0	13.0	2.0			2.0	2.0
Variant_015504		1.0				5.0					
Variant_015505	1.0	2.0	1.0	3.0	11.0	33.0		3.0			1.0
Variant_015506		1.0	1.0		10.0	35.0		6.0			7.0
Variant_015507	1.0	1.0			5.0	12.0	2.0			2.0	4.0
Variant_015508			1.0		3.0	14.0	2.0	3.0	1.0	1.0	2.0
Variant_015509		3.0	1.0	1.0	3.0	30.0	1.0			2.0	
Variant_015510					3.0	2.0		2.0		1.0	4.0
Variant_015511					3.0	5.0		1.0			
Variant_015512		1.0			2.0	1.0					
Variant_015513	1.0	3.0	1.0	1.0	8.0	43.0	3.0		1.0		6.0
Variant_015514				1.0		17.0	1.0			1.0	2.0
Variant_015515		2.0		1.0	2.0	13.0	2.0				3.0
Variant_015516						8.0					
Variant_015517	3.0	2.0	2.0	1.0	1.0	17.0		1.0	3.0	1.0	1.0
Variant_015518	1.0			1.0	7.0	13.0	2.0	1.0		1.0	4.0
Variant_015519			1.0		1.0	4.0	1.0			2.0	
Variant_015520						5.0					2.0
Variant_015521	2.0	1.0	6.0	1.0	10.0	53.0	1.0	1.0	1.0	1.0	3.0
Variant_015522	1.0	1.0	1.0	1.0	4.0	25.0	1.0	3.0			6.0
Variant_015523	1.0		1.0		5.0	8.0	13.0				
Variant_015524		1.0			6.0	8.0	1.0				1.0
Variant_015525		1.0			11.0	17.0	1.0	1.0			1.0
Variant_015526		1.0	2.0	1.0	5.0	4.0			1.0		6.0
Variant_015527	1.0	2.0			3.0	4.0		1.0		1.0	
Variant_015528				1.0	1.0	2.0	1.0	1.0			1.0
Variant_015529	1.0	2.0			4.0	22.0	1.0		1.0		1.0
Variant_015530			1.0		1.0	26.0			1.0		5.0
Variant_015531	1.0			1.0	3.0	12.0	3.0	1.0			3.0
Variant_015532		1.0			1.0	12.0				1.0	2.0
Variant_015533	1.0	2.0	1.0		5.0	25.0	1.0				3.0
Variant_015534					2.0	5.0		1.0			
Variant_015535	1.0	1.0	1.0	3.0	3.0	4.0					2.0
Variant_015536					1.0	9.0	1.0				5.0
Variant_015537	4.0	2.0	4.0	1.0	3.0	22.0	1.0				3.0
Variant_015538	1.0				4.0	15.0	1.0	1.0			9.0
Variant_015539	1.0	1.0		1.0	2.0	11.0	2.0				
Variant_015540					2.0	7.0				2.0	5.0
Variant_015541					2.0	5.0			1.0		1.0
Variant_015542	1.0				3.0	6.0	2.0	1.0	1.0		8.0
Variant_015543	2.0		1.0		1.0	2.0	1.0				2.0
Variant_015544		1.0	1.0			1.0					2.0
Variant_015545		3.0	1.0	1.0	2.0	11.0	1.0				1.0
Variant_015546						9.0				1.0	5.0
Variant_015547			1.0		1.0	3.0					
Variant_015548					2.0	15.0		1.0		2.0	3.0
Variant_015549	2.0		2.0		2.0	19.0					2.0
Variant_015550		1.0	1.0		5.0	18.0		1.0	1.0		7.0
Variant_015551	1.0	1.0				1.0	1.0				
Variant_015552	1.0				1.0	1.0		1.0			2.0
Variant_015553	5.0	5.0	2.0	4.0	31.0	122.0	1.0	4.0		1.0	2.0
Variant_015554	2.0	3.0	2.0	3.0	41.0	89.0	3.0	6.0	2.0		1.0
Variant_015555		1.0	2.0	1.0	13.0	49.0	31.0	1.0			1.0
Variant_015556	1.0		1.0		11.0	33.0	4.0	1.0			1.0
Variant_015557		4.0	5.0	5.0	35.0	66.0	1.0	1.0		1.0	2.0
Variant_015558		1.0	3.0	4.0	26.0	22.0	1.0	3.0			4.0
Variant_015559	1.0		1.0	1.0	5.0	15.0	4.0		1.0		1.0
Variant_015560	2.0		3.0		7.0	15.0	1.0				
Variant_015561	1.0	6.0	6.0	1.0	11.0	88.0	4.0	2.0	1.0	2.0	6.0
Variant_015562		2.0	2.0	1.0	10.0	45.0	1.0	1.0	1.0		2.0
Variant_015563		3.0	1.0		10.0	65.0	7.0	1.0		3.0	2.0
Variant_015564	1.0	1.0		1.0	8.0	26.0	2.0			3.0	5.0
Variant_015565	2.0	3.0			14.0	77.0	6.0	2.0		1.0	3.0
Variant_015566		3.0		2.0	7.0	29.0	3.0	3.0			1.0
Variant_015567	1.0	2.0	2.0	1.0	9.0	33.0	5.0	1.0			2.0
Variant_015568			1.0		5.0	23.0	2.0			1.0	
Variant_015569	1.0	2.0	3.0		11.0	83.0			3.0	2.0	4.0
Variant_015570		1.0	2.0	1.0	2.0	33.0		5.0	2.0	2.0	4.0
Variant_015571		3.0	5.0	2.0	5.0	17.0	1.0	1.0		1.0	3.0
Variant_015572	1.0				3.0	9.0		1.0		1.0	2.0
Variant_015573	2.0	1.0	2.0		1.0	18.0		2.0	1.0	1.0	4.0
Variant_015574	1.0	2.0			6.0	9.0		2.0	1.0		10.0
Variant_015575		1.0		1.0	6.0	9.0			1.0	2.0	
Variant_015576			2.0		1.0	3.0		2.0			3.0
Variant_015577	3.0	1.0		2.0	4.0	46.0	3.0	1.0			8.0
Variant_015578	2.0		3.0	1.0	7.0	25.0	1.0	1.0			8.0
Variant_015579	1.0	1.0	2.0	1.0	2.0	20.0	1.0	1.0			1.0
Variant_015580			2.0		2.0	19.0		1.0		1.0	4.0
Variant_015581	1.0	3.0	3.0	5.0	5.0	47.0	4.0	4.0		3.0	6.0
Variant_015582					3.0	13.0	1.0	3.0	1.0		7.0
Variant_015583			2.0		2.0	7.0	4.0				5.0
Variant_015584						1.0		1.0			3.0
Variant_015585	1.0	4.0	5.0	1.0	22.0	53.0	2.0		2.0		5.0
Variant_015586		4.0	5.0	2.0	7.0	47.0	1.0	9.0			11.0
Variant_015587	2.0	1.0	2.0	2.0	12.0	36.0	25.0	3.0		1.0	1.0
Variant_015588	1.0	1.0			5.0	11.0				1.0	3.0
Variant_015589	2.0	5.0	1.0	3.0	12.0	30.0	2.0	2.0		2.0	4.0
Variant_015590	2.0	2.0			4.0	14.0	2.0			1.0	8.0
Variant_015591			2.0	2.0	7.0	7.0	1.0	1.0		1.0	3.0
Variant_015592					5.0	7.0		2.0		2.0	5.0
Variant_015593	2.0	3.0	4.0	1.0	10.0	81.0				1.0	10.0
Variant_015594			1.0		5.0	21.0	1.0				1.0
Variant_015595		1.0			4.0	15.0	1.0			1.0	3.0
Variant_015596		1.0			3.0	9.0					3.0
Variant_015597			2.0	3.0	2.0	40.0	2.0		1.0	1.0	8.0
Variant_015598			1.0			23.0			1.0	1.0	4.0
Variant_015599	2.0	1.0			5.0	25.0	6.0				1.0
Variant_015600	1.0				2.0	5.0	2.0				2.0
Variant_015601		2.0	4.0		5.0	47.0	1.0	2.0	2.0	3.0	12.0
Variant_015602	1.0		1.0		7.0	21.0	1.0	2.0	1.0	1.0	8.0
Variant_015603		1.0	1.0	1.0	5.0	12.0	1.0	1.0		1.0	3.0
Variant_015604					4.0	7.0					4.0
Variant_015605	3.0	2.0	4.0	2.0	6.0	9.0	3.0		1.0	1.0	3.0
Variant_015606	1.0	1.0	1.0	1.0	3.0	5.0		1.0			4.0
Variant_015607			2.0	1.0	3.0	6.0	1.0			1.0	2.0
Variant_015608	1.0		3.0	1.0	5.0	6.0	1.0	1.0			1.0
Variant_015609	1.0	1.0	4.0	2.0	5.0	25.0	2.0		1.0	1.0	6.0
Variant_015610	4.0	1.0	2.0		1.0	17.0	1.0	1.0			6.0
Variant_015611		1.0			2.0	10.0	1.0				2.0
Variant_015612			1.0			8.0	2.0				2.0
Variant_015613		3.0	2.0		5.0	26.0	1.0		2.0	1.0	5.0
Variant_015614	1.0				2.0	16.0	1.0	5.0	1.0		4.0
Variant_015615	1.0	1.0			1.0	9.0					2.0
Variant_015616	1.0		1.0		3.0	2.0					
Variant_015617	2.0	4.0	1.0	2.0	9.0	52.0	1.0				1.0
Variant_015618		1.0			9.0	45.0	1.0				
Variant_015619		1.0	1.0	1.0	5.0	27.0	9.0				
Variant_015620	1.0		2.0	2.0	9.0	22.0	1.0	3.0			1.0
Variant_015621		1.0			3.0	6.0					
Variant_015622		1.0	1.0		6.0	12.0	4.0			1.0	
Variant_015623		2.0	1.0	1.0	3.0	8.0	1.0				
Variant_015624				1.0	3.0	2.0		3.0			
Variant_015625			1.0	2.0	3.0	21.0	4.0	1.0			1.0
Variant_015626		1.0	1.0		1.0	36.0					1.0
Variant_015627				1.0	3.0	15.0				1.0	1.0
Variant_015628						1.0					
Variant_015629		2.0			2.0	10.0	1.0	2.0	1.0		1.0
Variant_015630		1.0	1.0		3.0	4.0	1.0			1.0	2.0
Variant_015631					1.0	1.0					
Variant_015632					2.0	5.0					
Variant_015633				3.0	5.0	24.0					1.0
Variant_015634						9.0		4.0			2.0
Variant_015635			1.0		2.0	3.0	1.0				1.0
Variant_015636			1.0		1.0	5.0	1.0			3.0	1.0
Variant_015637	2.0		1.0	1.0	2.0	7.0		2.0		2.0	2.0
Variant_015638					2.0	2.0				1.0	2.0
Variant_015639						4.0					
Variant_015640					1.0	4.0		1.0			1.0
